emp_no,first_name,last_name,title,from_date,to_date
403621,Deborah,Kaminger,Staff,1988-06-04,1989-06-04
454825,Kamakshi,Schusler,Staff,1995-05-25,1996-05-24
264939,Bogdan,Bahi,Senior Staff,1985-02-09,1986-02-09
482885,Shaunak,Brizzi,Senior Engineer,1988-09-02,1989-09-02
410433,Kazuhisa,Riesenhuber,Staff,1992-10-06,1993-10-05
74344,Hiroyasu,Provine,Senior Staff,1994-11-25,1995-11-25
58601,Sungwon,Asser,Assistant Engineer,2000-01-27,2000-04-01
209945,Roded,Veevers,Engineer,1990-10-23,1991-10-23
298577,Florina,Litecky,Senior Engineer,1985-12-02,1986-12-02
58497,Yechiam,Cairo,Engineer,1996-07-12,1997-07-12
63419,Hiroyasu,Seuren,Assistant Engineer,1989-03-05,1990-03-05
235458,Gio,Heuser,Staff,1992-06-28,1993-06-28
447613,Paris,Restivo,Assistant Engineer,1986-11-21,1987-11-21
407837,Fei,Erez,Staff,1986-10-15,1987-10-15
435305,Berthier,Pramanik,Senior Staff,1993-01-23,1994-01-23
294144,Takanari,Ermel,Technique Leader,1992-01-11,1993-01-10
229098,Berry,Yurek,Senior Staff,1995-08-16,1996-08-15
23396,Hilari,Fairtlough,Senior Staff,1986-12-15,1987-12-15
242104,Richara,Sudkamp,Assistant Engineer,1989-09-05,1990-09-05
96767,Arumugam,Vecchio,Technique Leader,1985-08-14,1986-08-14
81644,Divine,Ghandeharizadeh,Senior Engineer,1997-11-28,1998-11-28
51142,Rosine,Lakshmanan,Senior Engineer,1986-01-31,1987-01-31
425535,Alagu,Vieri,Staff,1986-08-23,1987-08-23
204246,Arve,Worfolk,Senior Engineer,1985-04-01,1986-04-01
91333,Lobel,Stafford,Engineer,1998-11-29,1999-11-29
109547,Chenye,Zizka,Senior Staff,1986-02-22,1987-02-22
38043,Michaela,Randi,Engineer,1985-11-23,1986-11-23
263721,Abdulah,Horswill,Technique Leader,1999-06-12,2000-06-11
292504,Georgi,Bednarek,Engineer,1994-03-02,1995-03-02
469269,Weiyi,Codenie,Engineer,1989-05-27,1990-05-27
427313,Utpal,Kemmerer,Technique Leader,1986-12-04,1987-12-04
87458,Mikhail,Gimbel,Engineer,1993-12-22,1994-12-22
50360,Sumali,Kushner,Technique Leader,1999-10-30,2000-10-29
447599,Heeju,Kemmerer,Senior Staff,1991-12-26,1992-12-25
89941,Arnould,Weedman,Senior Staff,1989-07-28,1990-07-28
274071,Mingsen,Weiland,Engineer,1995-10-12,1996-10-11
84163,Zejun,Roisin,Assistant Engineer,1997-05-26,1998-05-26
69052,Shietung,Shrader,Senior Engineer,1995-08-05,1996-08-04
435060,Moie,Lieblein,Engineer,1996-07-12,1997-07-12
228766,Nahla,Smailagic,Senior Staff,1991-11-22,1992-11-21
296962,Wilmer,Luke,Senior Engineer,1987-02-13,1988-02-13
453790,Fai,Keirsey,Staff,1994-10-12,1995-10-12
49177,Tze,Bach,Technique Leader,1999-03-09,2000-03-08
487008,Zhigen,Raney,Assistant Engineer,1993-05-26,1994-05-26
428917,Theron,Billawala,Technique Leader,1989-02-17,1990-02-17
457305,Sorina,Lakshmanan,Staff,1994-09-03,1995-09-03
450817,DAIDA,Frolund,Assistant Engineer,1987-07-17,1988-07-16
453913,Stein,Perng,Senior Staff,1993-04-29,1994-04-29
67934,Aiman,Gargeya,Senior Engineer,1985-03-07,1986-03-07
454791,Xiaoqiu,Pietracaprina,Senior Staff,1994-07-09,1995-07-09
109211,Gor,Delgrande,Assistant Engineer,1995-11-07,1996-11-06
290441,Gregory,Collavizza,Technique Leader,1987-09-09,1988-09-08
440435,Sandeepan,Rosti,Assistant Engineer,1991-11-26,1992-11-25
53314,Eberhardt,Carrera,Technique Leader,1999-02-23,2000-02-23
97018,Jeanna,Chinen,Technique Leader,1989-01-01,1990-01-01
414814,Dayanand,Wielonsky,Senior Engineer,1999-02-15,2000-02-15
109552,Menkae,Etalle,Senior Engineer,1997-05-21,1998-05-21
35044,Jiang,Waschkowski,Staff,1989-05-27,1990-05-27
204117,Jessie,Nooteboom,Senior Engineer,1999-08-13,2000-08-12
214391,Rayond,Klassen,Senior Staff,1993-09-11,1994-09-11
236827,Almudena,Rijckaert,Technique Leader,1994-02-16,1995-02-16
239581,Guangming,Marquardt,Engineer,1997-06-06,1998-06-06
84922,Parke,Unno,Staff,1996-07-01,1997-07-01
201915,Sudharsan,DeMori,Senior Engineer,1992-03-30,1993-03-30
229364,Dulce,Magliocco,Senior Staff,1987-02-13,1987-02-23
450888,Sedat,Rande,Engineer,1995-03-25,1996-03-24
256881,Ioana,Jakobus,Senior Engineer,1990-08-10,1991-08-10
461563,Sreenivas,Versino,Senior Staff,1985-08-24,1986-08-24
217026,Otmar,Engberts,Senior Staff,1993-08-16,1994-08-16
479601,Kayoko,Bahi,Senior Engineer,1997-02-19,1998-02-19
285906,Arnould,Buescher,Engineer,1998-03-26,1999-03-26
35793,Oscar,Kusalik,Technique Leader,1991-05-11,1992-05-10
472790,Zhenbing,Ibel,Assistant Engineer,1985-10-29,1986-10-29
72190,Sajjad,Waeselynck,Technique Leader,1999-09-13,2000-09-12
74800,Yuuichi,Conde,Assistant Engineer,1989-03-08,1990-03-08
447931,Martijn,Jeong,Senior Engineer,1990-12-14,1991-12-14
213384,Pranas,Narwekar,Technique Leader,1985-09-26,1986-09-26
429249,Alassane,Wolniewicz,Staff,1986-10-06,1987-10-06
15376,Geoff,Soicher,Senior Staff,1988-08-14,1989-08-14
244308,Mokhtar,Rebaine,Engineer,1991-07-23,1992-07-22
108198,Randi,Samarati,Staff,1992-10-20,1993-10-20
453913,Stein,Perng,Staff,1993-04-29,1994-04-29
71334,Cathie,Peck,Senior Staff,1993-04-12,1994-04-12
426683,Xudong,Muntz,Engineer,1991-03-08,1992-03-07
76640,Tristan,Mitsuhashi,Senior Engineer,1994-07-13,1995-07-13
488095,Francoise,Hegner,Senior Staff,1997-12-23,1998-12-23
47708,Edwin,Haldar,Assistant Engineer,1995-07-12,1996-07-11
274369,Ranga,Waymire,Staff,1997-01-27,1998-01-27
245664,Manohar,Kilgore,Staff,1998-11-17,1999-11-17
410616,Gudjon,Kalorkoti,Senior Staff,1994-04-14,1995-04-14
291368,Gita,Rodier,Technique Leader,1990-08-24,1991-08-24
22926,Manibrata,Genther,Technique Leader,1988-01-15,1989-01-14
427805,Haldun,Compeau,Senior Engineer,1997-10-15,1998-10-15
88411,Lena,Cannane,Technique Leader,2000-01-28,2001-01-27
50293,Xinan,Rindone,Technique Leader,1996-10-08,1997-10-08
481148,Gina,Decaestecker,Technique Leader,1986-06-20,1987-06-20
454825,Kamakshi,Schusler,Engineer,1995-05-25,1996-05-24
269568,Rimli,Walston,Engineer,1996-01-28,1997-01-27
71745,Adil,Laventhal,Engineer,1992-05-13,1993-05-13
247447,Tzu,Bakhtari,Engineer,1994-03-18,1995-03-18
80850,Koldo,Luit,Senior Engineer,1995-04-16,1996-04-15
77815,Ronghao,Picaronny,Engineer,1993-06-09,1994-06-09
24421,Dannz,Grospietsch,Senior Staff,1990-09-01,1991-09-01
52639,Arup,Colorni,Senior Staff,1996-02-05,1997-02-04
219035,Kristine,Bierman,Senior Staff,1988-05-13,1989-05-13
261986,Gila,Ramsak,Assistant Engineer,1997-05-13,1998-05-13
457337,Xumin,Beidas,Assistant Engineer,1995-04-27,1996-04-26
248256,Sajjan,Falby,Assistant Engineer,1996-08-29,1997-08-29
427659,Mariusz,Ritcey,Staff,1987-03-16,1988-03-15
440937,Fabrizio,Usery,Technique Leader,1992-10-13,1993-10-13
284300,Ishfaq,Mahmud,Senior Staff,1991-11-29,1992-11-28
280836,Ipke,Farrar,Senior Engineer,1991-03-04,1992-03-03
35441,Chandrasekaran,Peek,Engineer,1988-02-07,1989-02-06
261990,Volkmar,Czaja,Assistant Engineer,1992-04-01,1993-04-01
277829,Michaela,Fandrianto,Assistant Engineer,1986-06-02,1987-06-02
28222,Mayuko,Vitiello,Senior Staff,1993-12-22,1994-12-22
63441,Hinrich,Scallan,Senior Staff,1999-04-04,2000-04-03
404018,Valery,Babb,Technique Leader,1998-10-19,1999-10-19
95416,Gianluca,Ramaiah,Technique Leader,1993-11-29,1994-11-29
217387,Jianhao,Molenaar,Engineer,1987-10-22,1988-10-21
210292,Lihong,Zeilberger,Staff,1996-04-28,1997-04-28
63631,Falguni,Cherinka,Assistant Engineer,1986-09-08,1987-09-08
425830,Guther,Conia,Senior Staff,1999-02-13,2000-02-13
220611,Yuping,Babb,Senior Engineer,1995-01-31,1996-01-31
229547,Moni,Schach,Senior Engineer,1986-07-04,1987-07-04
17799,Gro,Gini,Engineer,1997-09-28,1998-09-28
447931,Martijn,Jeong,Senior Staff,1990-12-14,1991-12-14
79722,Make,Remmers,Assistant Engineer,1997-08-07,1998-08-07
91415,Jamaludin,Nilsson,Senior Engineer,1987-01-15,1988-01-15
219047,Aemilian,Kusalik,Engineer,1987-05-27,1988-05-26
273286,Brigham,Asmuth,Senior Staff,1989-01-23,1990-01-23
431887,Poorav,Ranst,Senior Staff,1996-06-01,1997-06-01
443873,Vatsa,Ramsay,Engineer,1994-02-04,1995-02-04
84494,Janalee,Loncour,Senior Staff,1986-04-12,1987-04-12
404573,Eberhardt,Spelt,Technique Leader,1997-07-05,1998-07-05
211569,Zhonghua,Snyers,Assistant Engineer,1988-10-08,1989-10-08
18021,Adil,Matzke,Senior Engineer,1987-05-08,1988-05-07
27970,KayLiang,Miyakawa,Technique Leader,1995-11-22,1996-11-21
256078,Duke,Picaronny,Staff,1995-03-23,1995-04-05
17369,Yaghout,Kenevan,Engineer,1993-01-28,1994-01-28
239664,Sugwoo,Michaels,Manager,1992-08-02,1993-08-02
222998,Leaf,Awdeh,Staff,1985-02-20,1986-02-20
22185,Huai,Birch,Senior Staff,1996-03-26,1997-03-26
10480,Make,Baba,Senior Engineer,1988-05-18,1989-05-18
245664,Manohar,Kilgore,Technique Leader,1998-11-17,1999-11-17
482944,Duke,Journel,Staff,1991-10-26,1992-10-25
230498,Kolar,Puppo,Engineer,1990-04-25,1991-04-25
21181,Jianhui,Cangellaris,Staff,1991-10-06,1992-10-05
239748,Bilhanan,Dusink,Staff,1988-06-04,1989-06-04
17988,Mabhin,Calkin,Senior Staff,1989-11-30,1990-11-30
447999,Shiv,Vilarrasa,Technique Leader,1990-08-01,1991-08-01
89922,Alexius,Ibel,Senior Engineer,1988-04-24,1989-04-24
218831,Unal,DuBourdieux,Assistant Engineer,1996-03-13,1997-03-13
476327,Reinhold,Binkley,Technique Leader,1995-05-29,1996-05-28
62046,Karlis,Nanard,Engineer,1992-09-19,1993-09-19
30465,Randi,Avouris,Staff,1986-07-16,1987-07-16
210752,Saniya,Stenning,Staff,1986-12-10,1987-12-10
295254,Xuejun,Pfau,Staff,1985-07-24,1986-07-24
428294,Nimmagadda,Kusakari,Assistant Engineer,1992-09-29,1993-09-29
275994,Uma,Prampolini,Engineer,1991-02-21,1992-02-21
216573,Ashish,Vidya,Engineer,1989-06-16,1990-06-16
247447,Tzu,Bakhtari,Technique Leader,1994-03-18,1995-03-18
228554,Bilhanan,Brendel,Staff,1990-12-23,1991-12-23
241567,Emran,Miara,Staff,1989-05-02,1990-05-02
458191,George,Atchley,Assistant Engineer,1997-07-02,1998-07-02
288142,Shay,Heystek,Senior Engineer,1989-04-01,1990-04-01
55857,Adin,Scallan,Assistant Engineer,1987-09-15,1988-09-14
206966,Tzu,Sichman,Assistant Engineer,1987-11-17,1988-11-16
287436,Sasan,Deville,Senior Engineer,1994-10-11,1995-10-11
486068,Yefim,Bernardeschi,Senior Staff,1996-06-26,1997-06-26
287713,Aamod,Ranka,Assistant Engineer,1992-12-07,1993-12-07
442002,Ravishankar,Baig,Engineer,1992-03-17,1993-03-17
474372,Monique,Cyre,Engineer,1986-02-13,1987-02-13
403954,Jeanna,Bratten,Senior Engineer,1990-07-26,1991-07-26
274369,Ranga,Waymire,Senior Staff,1997-01-27,1998-01-27
84922,Parke,Unno,Senior Staff,1996-07-01,1997-07-01
37719,Nakhoon,Buescher,Engineer,1988-06-12,1989-06-12
256078,Duke,Picaronny,Technique Leader,1995-03-23,1995-04-05
236883,Huan,Olivero,Engineer,1999-11-19,2000-11-18
461120,Shietung,Gelosh,Technique Leader,1996-03-26,1997-03-26
40269,Toshiki,Ghazalie,Senior Staff,1991-12-05,1992-12-04
207551,Baziley,Falck,Assistant Engineer,1995-02-18,1996-02-18
22926,Manibrata,Genther,Senior Staff,1988-01-15,1989-01-14
51036,Chriss,Fasbender,Staff,1995-05-23,1996-05-22
488482,Kensyu,Tsunoo,Assistant Engineer,1999-12-05,2000-12-04
411906,Anneli,Pappas,Senior Engineer,1998-07-04,1998-09-19
36733,Uma,Reinhard,Assistant Engineer,1997-11-01,1998-11-01
235269,Keiichiro,Feldmann,Technique Leader,1997-12-20,1998-12-20
101647,Mori,Homond,Senior Engineer,1994-05-10,1995-05-10
43848,Phillip,Oxenboll,Technique Leader,1999-05-26,2000-05-25
450184,Selwyn,Henseler,Senior Staff,1993-03-09,1994-03-09
237289,Brendon,Fritzsche,Assistant Engineer,1998-01-19,1999-01-19
95920,Nobuyoshi,Hegner,Staff,1994-09-07,1995-09-07
486068,Yefim,Bernardeschi,Staff,1996-06-26,1997-06-26
411143,Goncalo,Barbanera,Engineer,1996-09-01,1997-09-01
242104,Richara,Sudkamp,Senior Engineer,1989-09-05,1990-09-05
53597,Jiafu,Marchegay,Assistant Engineer,1985-03-02,1986-03-02
210610,Arco,Crouzet,Senior Staff,1994-09-03,1995-09-03
30154,Mayuko,Skafidas,Senior Staff,1999-04-19,2000-04-18
20712,Valeri,Escriba,Senior Engineer,1994-04-09,1995-04-09
266981,Toshimi,Kragelund,Engineer,1988-02-21,1989-02-20
497660,Gritta,Petereit,Senior Staff,1985-04-06,1986-04-06
201229,Alejandra,Khasidashvili,Senior Staff,1994-07-30,1995-07-30
78469,Leucio,Cappelli,Engineer,1997-08-22,1998-08-22
249451,Gopalakrishnan,Pehl,Engineer,1995-03-15,1996-03-14
85702,Udi,Merks,Senior Staff,1997-08-15,1998-08-15
216062,Shuichi,Anick,Technique Leader,1985-11-24,1986-11-24
498838,Sanjay,Ciolek,Engineer,1989-12-13,1990-12-13
406299,Kitty,Kolvik,Senior Staff,1991-10-07,1992-10-06
65171,Jeane,Tasistro,Engineer,1994-07-06,1995-07-06
465076,Tokuyasu,Ghelli,Technique Leader,1985-05-05,1986-05-05
465062,Stafford,Gist,Senior Staff,1988-05-07,1989-05-07
450934,Chanjung,Raoux,Staff,1992-05-25,1993-05-25
43733,Huei,Boguraev,Senior Staff,1993-12-31,1994-12-31
231069,Trygve,Siksek,Technique Leader,1995-11-09,1996-11-08
222206,Stein,Uludag,Assistant Engineer,1988-01-30,1989-01-29
279791,Chiranjit,Lyonns,Senior Staff,1986-12-24,1987-12-24
455113,Manohar,Rothenberg,Senior Staff,1999-04-22,2000-04-21
297804,Vasilis,Ginneken,Engineer,1985-09-13,1986-09-13
252241,Zito,Alvarado,Engineer,1986-07-07,1987-07-07
35441,Chandrasekaran,Peek,Assistant Engineer,1988-02-07,1989-02-06
429381,Limsoon,Roohalamini,Staff,1986-11-26,1987-11-26
68608,Yucai,Seghrouchni,Senior Engineer,1989-06-09,1990-06-09
280420,Jahangir,Hofting,Technique Leader,1986-09-28,1987-09-28
212093,Leni,Henders,Senior Engineer,1993-11-19,1994-11-19
478833,Pradeep,Valiente,Senior Staff,1992-09-19,1993-09-19
222354,Valdiodio,Schlumberger,Senior Engineer,1993-08-07,1994-08-07
270716,Shunichi,Baer,Senior Staff,1998-02-04,1999-02-04
432121,Alair,Straney,Technique Leader,1986-11-15,1987-11-15
60091,Surveyors,Bade,Senior Engineer,1990-04-11,1991-04-11
291612,Siamak,Gomatam,Senior Engineer,1998-07-08,1999-07-08
447613,Paris,Restivo,Engineer,1986-11-21,1987-11-21
229220,Fabrizio,Lichtman,Senior Engineer,1987-02-09,1988-02-09
91415,Jamaludin,Nilsson,Senior Staff,1987-01-15,1988-01-15
29380,Satoru,Vidal,Assistant Engineer,1998-05-02,1999-05-02
410881,Koichi,Grabner,Technique Leader,1990-04-24,1991-04-24
87729,Yongmin,Roccetti,Assistant Engineer,1986-12-10,1987-12-10
84256,Denny,Cheshire,Senior Staff,1989-11-23,1990-11-23
468763,Sachin,Zlotek,Engineer,1985-03-11,1986-03-11
432261,Arve,Bergere,Staff,1987-07-28,1988-07-27
433157,Tomofumi,Serna,Technique Leader,1999-10-23,2000-10-22
48904,Yuichiro,Malabarba,Senior Engineer,1994-03-07,1995-03-07
61983,Sastry,Reeken,Assistant Engineer,1990-07-24,1991-07-24
202403,Gully,Perko,Assistant Engineer,1999-07-07,2000-07-06
294996,Tomoyuki,Vigier,Staff,1991-07-08,1992-07-07
60821,Moty,Mersereau,Staff,1991-09-03,1992-09-02
478218,Djenana,Erol,Senior Staff,1999-01-31,2000-01-31
462067,Sampalli,Francisci,Senior Engineer,1994-11-25,1995-11-25
217272,Yuchang,Eldridge,Assistant Engineer,1986-08-01,1987-08-01
428294,Nimmagadda,Kusakari,Senior Staff,1992-09-29,1993-09-29
447966,Kamakshi,Hebert,Engineer,1997-01-17,1998-01-17
222926,Limsoon,Erol,Technique Leader,1997-12-31,1998-12-31
27331,Wanqing,Krohm,Staff,1991-01-22,1992-01-22
447018,Dannz,Miara,Technique Leader,1992-12-04,1993-12-04
92438,Aria,Kilgore,Senior Engineer,1989-02-27,1990-02-27
232209,Nitsan,Rouquie,Assistant Engineer,1988-08-01,1989-08-01
81105,Jaewon,Boissier,Engineer,1992-05-24,1993-05-24
281859,Masanao,Papastamatiou,Assistant Engineer,1985-11-25,1986-11-25
272860,Minghong,Candan,Engineer,1994-02-10,1995-02-10
279115,Maren,DuCasse,Technique Leader,1997-11-29,1998-11-29
109652,Huan,Perko,Senior Staff,1988-07-31,1989-07-31
14476,Sastry,Marrevee,Technique Leader,1999-09-25,2000-09-24
264939,Bogdan,Bahi,Staff,1985-02-09,1986-02-09
247447,Tzu,Bakhtari,Senior Engineer,1994-03-18,1995-03-18
285396,Lena,Kohling,Engineer,1986-10-04,1987-10-04
461270,Mrinalini,Mawatari,Staff,1996-01-03,1997-01-02
11126,Hideo,Daescu,Senior Staff,1992-02-25,1993-02-24
219417,Subhrajyoti,Denna,Engineer,1996-07-25,1997-07-25
46943,Pasqua,Maraist,Technique Leader,1993-12-06,1994-12-06
443339,Shir,Krone,Assistant Engineer,1996-10-02,1997-10-02
79763,Sanjoy,Barreiro,Technique Leader,1988-04-09,1989-04-09
80948,Harjit,Bardell,Staff,1991-05-24,1992-05-23
442312,Zengping,Cusworth,Senior Engineer,1991-06-07,1992-06-06
248094,Valeska,Lupu,Engineer,1998-09-21,1999-09-21
453760,Ewing,Rajala,Engineer,1996-06-21,1997-06-21
486955,Jaber,Feldmann,Assistant Engineer,1997-05-23,1998-05-23
217800,Shay,Servieres,Senior Staff,1998-08-06,1999-08-06
37592,Berni,Stranks,Staff,1985-11-05,1986-11-05
103172,Doowon,Highland,Engineer,1988-03-08,1989-03-08
89090,Tetsushi,Theuretzbacher,Senior Staff,1990-02-01,1991-02-01
209712,Nimmagadda,Baak,Staff,1987-10-30,1988-10-29
295030,Fun,Keirsey,Assistant Engineer,1985-07-09,1986-07-09
77030,Faiza,Garnham,Senior Staff,1986-03-02,1987-03-02
439924,Gunilla,Kisuki,Assistant Engineer,1994-08-14,1995-08-14
402223,Fai,Breugel,Staff,1995-02-27,1996-02-27
295262,Moon,Pews,Senior Staff,1994-08-06,1995-08-06
297474,Irena,Terkki,Staff,1998-03-11,1999-03-11
456824,Aloke,Neiman,Assistant Engineer,1985-07-10,1986-07-10
459685,Hirochika,Goldhammer,Technique Leader,1998-03-12,1999-03-12
252318,Keung,Simmel,Staff,1995-11-17,1996-11-16
24080,Jaana,Perez,Technique Leader,1996-03-11,1997-03-11
479024,Ewing,Kalorkoti,Assistant Engineer,1996-12-21,1997-12-21
287808,Vidar,Ozeki,Assistant Engineer,1996-06-17,1997-06-17
450936,Yuriy,Ponthieu,Engineer,1991-12-11,1992-12-10
234195,Luerbio,Terkki,Engineer,1991-05-14,1992-05-13
244308,Mokhtar,Rebaine,Senior Staff,1991-07-23,1992-07-22
449984,Hinrich,Perin,Senior Engineer,1985-11-20,1986-11-20
88411,Lena,Cannane,Engineer,2000-01-28,2001-01-27
439905,Kousuke,Levasseur,Senior Engineer,1990-03-16,1991-03-16
284687,Oksana,Redmiles,Technique Leader,1985-06-22,1986-06-22
432523,Takahiro,Maquelin,Technique Leader,1997-07-21,1998-07-21
433260,Make,Olivero,Technique Leader,1991-06-01,1992-05-31
40301,Spyrose,Felder,Senior Staff,1996-06-16,1997-06-16
436797,Ohad,Henders,Technique Leader,1990-11-03,1991-11-03
248758,Snehasis,Muhlberg,Senior Engineer,1991-07-16,1992-07-15
248256,Sajjan,Falby,Senior Engineer,1996-08-29,1997-08-29
289807,Soenke,Lemarechal,Assistant Engineer,1994-09-04,1995-09-04
95692,Abdulah,Hofstetter,Staff,1999-11-24,2000-07-24
407522,Tommaso,Raczkowsky,Senior Staff,1996-08-29,1997-08-29
266249,Sumant,Nishimukai,Engineer,1991-03-28,1992-03-27
458726,Shahaf,Kitai,Senior Engineer,1986-12-26,1987-12-26
428235,Chenyi,Demian,Staff,1988-06-29,1989-06-29
24394,Zhonghui,Conta,Senior Engineer,1994-09-10,1995-09-10
30465,Randi,Avouris,Technique Leader,1986-07-16,1987-07-16
251814,Mitsuyuki,Zockler,Senior Engineer,1998-09-14,1999-09-14
248351,Jaana,Milicia,Technique Leader,1985-06-02,1986-06-02
280070,Niteen,Ebeling,Engineer,1988-03-29,1989-03-29
90518,Fumiko,Chepyzhov,Staff,1988-01-28,1989-01-27
69878,Chinya,Cooke,Senior Staff,1997-01-29,1998-01-29
43154,Maha,Waterhouse,Engineer,1997-07-04,1998-07-04
262752,Pramod,Bierman,Senior Engineer,1997-12-12,1998-12-12
31568,Mark,Lalonde,Senior Engineer,1996-11-24,1997-11-24
94331,Ramzi,Cronau,Staff,1999-09-03,2000-09-02
472238,Jungsoon,Gubsky,Staff,1990-10-09,1991-10-09
450309,Gill,Orlowska,Engineer,1986-12-25,1987-12-25
95181,Yishai,Cappelli,Senior Staff,1997-01-30,1998-01-30
62033,Heeju,Cappelli,Senior Engineer,1987-01-15,1988-01-15
42955,Yucel,Lortz,Senior Engineer,1995-02-21,1996-02-21
256888,Heather,Pehl,Assistant Engineer,1993-09-15,1994-09-15
87714,Khun,Janetzko,Technique Leader,1989-09-13,1990-09-13
36626,Fen,Genin,Senior Staff,1986-05-09,1987-05-09
60845,Bedir,Siegrist,Senior Engineer,1997-05-13,1998-05-13
213447,Armond,Perly,Engineer,1989-09-14,1990-09-14
473824,Shin,Puoti,Technique Leader,1996-12-20,1997-12-20
107792,Shahab,Crooks,Engineer,1992-03-18,1993-03-18
439905,Kousuke,Levasseur,Senior Staff,1990-03-16,1991-03-16
281834,Fumitake,Marchegay,Technique Leader,1991-09-29,1992-09-28
57982,Paloma,Benzaken,Technique Leader,1989-10-17,1990-10-17
466603,Yechezkel,Nourani,Technique Leader,1991-08-01,1992-07-31
483675,Hausi,Kamber,Senior Engineer,1988-02-16,1989-02-15
91415,Jamaludin,Nilsson,Engineer,1987-01-15,1988-01-15
426795,Huican,Lunn,Staff,1986-07-23,1987-07-23
290009,Zijian,Rindone,Staff,1989-07-09,1990-07-09
24421,Dannz,Grospietsch,Senior Engineer,1990-09-01,1991-09-01
452956,Gou,Thombley,Engineer,1987-04-09,1988-04-08
244873,Arunachalam,Oppitz,Engineer,1986-05-20,1987-05-20
42950,Shaleah,Eickenmeyer,Engineer,1993-10-09,1994-10-09
423204,Uma,Stranks,Engineer,1991-09-13,1992-09-12
51142,Rosine,Lakshmanan,Staff,1986-01-31,1987-01-31
465062,Stafford,Gist,Senior Engineer,1988-05-07,1989-05-07
450255,Udo,Waymire,Senior Engineer,1986-06-14,1987-06-14
481764,Teiji,Marrakchi,Senior Engineer,1986-08-26,1987-08-26
490568,Zita,Reistad,Senior Staff,1998-07-23,1999-07-23
453723,Arne,Kohling,Technique Leader,1985-12-13,1986-12-13
271118,Somnath,Nitsche,Senior Engineer,1987-08-15,1988-08-14
61377,Dannz,Ohori,Senior Engineer,1988-01-18,1989-01-17
279384,Hugo,Comte,Staff,1992-06-30,1993-06-30
282585,Zijian,Lammel,Staff,1996-07-01,1997-07-01
280648,Heeju,Lorys,Engineer,1986-12-27,1987-12-27
18810,Taiji,Jarecki,Assistant Engineer,1991-06-27,1992-06-26
417435,Bouchung,Zaumen,Senior Staff,1999-01-29,2000-01-29
53746,Manu,Erva,Engineer,1989-03-17,1990-03-17
290467,Shaowen,Poulakidas,Staff,1987-04-15,1988-04-14
469253,Baruch,Basawa,Technique Leader,1993-09-17,1994-09-17
44959,Volkmar,Uhrik,Senior Staff,1988-01-16,1989-01-15
18021,Adil,Matzke,Staff,1987-05-08,1988-05-07
237590,Annemarie,Irland,Senior Staff,1991-07-30,1992-07-29
442704,Terresa,Milicia,Technique Leader,1993-05-24,1994-05-24
240253,Shrikanth,Ramaiah,Technique Leader,1995-05-12,1996-05-11
209101,Xinyu,Edelhoff,Staff,1997-10-26,1998-10-25
264167,Baoqiu,Tomescu,Staff,1996-05-01,1997-05-01
258376,Jaber,Falco,Staff,1995-10-01,1995-10-11
287983,Randi,Munos,Engineer,1990-09-07,1991-09-07
242867,Paddy,Nittel,Senior Engineer,1999-11-10,2000-04-14
202552,Morris,Saoudi,Senior Engineer,1991-11-22,1992-11-21
107792,Shahab,Crooks,Staff,1992-03-18,1993-03-18
498955,Nechama,Kandlur,Assistant Engineer,1995-01-16,1996-01-16
452347,Shigeichiro,Brattka,Staff,1996-07-13,1997-07-13
87714,Khun,Janetzko,Engineer,1989-09-13,1990-09-13
78086,Fabrizio,Anick,Senior Staff,1997-12-16,1998-05-02
52956,Khalil,Picci,Assistant Engineer,1987-03-21,1988-03-20
279280,Niranjan,Debuse,Engineer,1992-09-21,1993-09-21
84256,Denny,Cheshire,Assistant Engineer,1989-11-23,1990-11-23
205627,Stabislas,Broder,Assistant Engineer,1996-07-16,1997-07-16
